id,holder_name,status,land_area_acres,latitude,longitude,village,district,state
MP_RAJ_012,Rupali Gond,APPROVED,2.8,23.6136,76.7245,Village_241,Rajgarh,Madhya Pradesh
MP_RAJ_013,Rekha Majhi,PENDING,2.4,24.0432,76.5052,Village_847,Rajgarh,Madhya Pradesh
MP_SHA_001,Bhagwan Oraon,APPROVED,1.7,23.4246,81.552,Village_769,Shahdol,Madhya Pradesh
MP_SHA_002,Lakshmi Nayak,APPROVED,1.2,23.811,81.5533,Village_921,Shahdol,Madhya Pradesh
MP_SHA_003,Radha Kondh,APPROVED,1.0,23.1885,81.3911,Village_368,Shahdol,Madhya Pradesh
MP_SHA_004,Kishore Meena,PENDING,1.9,23.6876,81.4999,Village_699,Shahdol,Madhya Pradesh
MP_SHA_005,Laxman Munda,PENDING,0.5,23.0972,81.4782,Village_248,Shahdol,Madhya Pradesh
MP_SHA_006,Radha Bai,PENDING,0.8,23.2042,81.5929,Village_149,Shahdol,Madhya Pradesh
MP_SHA_007,Ramesh Sahariya,PENDING,2.7,23.5125,81.7291,Village_550,Shahdol,Madhya Pradesh
MP_SHA_008,Kamli Singh,PENDING,1.1,23.3935,81.3813,Village_639,Shahdol,Madhya Pradesh
MP_SHA_009,Chandan Singh,PENDING,1.6,23.3642,81.6373,Village_479,Shahdol,Madhya Pradesh
MP_SHA_010,Kishore Korku,APPROVED,0.7,23.4105,81.6573,Village_437,Shahdol,Madhya Pradesh
MP_SHA_011,Debu Nayak,PENDING,2.7,23.4253,81.5446,Village_545,Shahdol,Madhya Pradesh
MP_SHA_012,Kamini Munda,PENDING,2.5,23.2168,81.4247,Village_401,Shahdol,Madhya Pradesh
MP_SHA_013,Reena Oraon,APPROVED,1.9,24.1149,81.5007,Village_694,Shahdol,Madhya Pradesh
MP_KAT_001,Lopa Baiga,PENDING,2.3,23.9263,80.6803,Village_211,Katni,Madhya Pradesh
MP_KAT_002,Rita Gond,PENDING,2.3,23.6891,80.3961,Village_533,Katni,Madhya Pradesh
MP_KAT_003,Rakhi Gond,PENDING,2.4,23.5225,80.3907,Village_213,Katni,Madhya Pradesh
MP_KAT_004,Subal Lambada,APPROVED,0.6,23.8495,80.0683,Village_822,Katni,Madhya Pradesh
MP_KAT_005,Subhash Ho,APPROVED,0.5,23.7859,80.5875,Village_650,Katni,Madhya Pradesh
MP_KAT_006,Pinki Ekka,APPROVED,1.8,23.6232,80.0331,Village_607,Katni,Madhya Pradesh
MP_KAT_007,Lukra Lambada,APPROVED,0.9,23.8879,80.4619,Village_146,Katni,Madhya Pradesh
MP_KAT_008,Santi Pradhan,PENDING,2.7,23.6277,80.0723,Village_351,Katni,Madhya Pradesh
MP_KAT_009,Roshan Bai,PENDING,2.7,23.5193,80.2131,Village_886,Katni,Madhya Pradesh
MP_KAT_010,Rakesh Ho,PENDING,1.6,23.8508,80.4611,Village_592,Katni,Madhya Pradesh
MP_KAT_011,Gouranga Debbarma,APPROVED,1.0,23.7682,80.0904,Village_340,Katni,Madhya Pradesh
MP_KAT_012,Gouranga Ekka,APPROVED,3.0,23.8518,80.0682,Village_236,Katni,Madhya Pradesh
MP_KAT_013,Lali Lambada,APPROVED,2.7,23.6302,80.4826,Village_869,Katni,Madhya Pradesh
MP_KAT_014,Durga Kondh,APPROVED,2.9,23.9747,80.487,Village_955,Katni,Madhya Pradesh
MP_KAT_015,Manisha Oraon,PENDING,1.3,23.6201,80.3786,Village_253,Katni,Madhya Pradesh
MP_KAT_016,Manoj Birhor,PENDING,1.3,23.558,80.3504,Village_319,Katni,Madhya Pradesh
MP_KAT_017,Lukra Naik,APPROVED,0.5,23.5741,80.3603,Village_387,Katni,Madhya Pradesh
MP_UMA_001,Asha Kondh,APPROVED,1.8,23.7897,81.0952,Village_657,Umaria,Madhya Pradesh
MP_UMA_002,Amar Bai,PENDING,0.6,23.5728,80.6346,Village_757,Umaria,Madhya Pradesh
MP_UMA_003,Ramkali Oraon,APPROVED,2.6,23.4733,80.6663,Village_181,Umaria,Madhya Pradesh
MP_UMA_004,Anjali Pradhan,APPROVED,0.9,23.2699,81.0879,Village_397,Umaria,Madhya Pradesh
MP_UMA_005,Durga Ekka,APPROVED,2.9,23.7241,81.0213,Village_148,Umaria,Madhya Pradesh
MP_UMA_006,Rathnam Sahariya,APPROVED,0.7,23.3662,81.0766,Village_963,Umaria,Madhya Pradesh
MP_UMA_007,Rinku Naik,APPROVED,1.4,23.4191,80.6151,Village_697,Umaria,Madhya Pradesh
MP_UMA_008,Kamli Pradhan,APPROVED,2.0,23.8479,81.0694,Village_654,Umaria,Madhya Pradesh
MP_UMA_009,Asha Baiga,PENDING,2.4,23.5021,80.9549,Village_575,Umaria,Madhya Pradesh
MP_UMA_010,Biru Gond,PENDING,0.7,23.4975,80.7372,Village_249,Umaria,Madhya Pradesh
MP_UMA_011,Lopa Ekka,APPROVED,0.5,23.5087,80.9185,Village_421,Umaria,Madhya Pradesh
MP_UMA_012,Ram Gond,APPROVED,3.0,23.735,81.205,Village_561,Umaria,Madhya Pradesh
MP_RAT_001,Shyam Meena,PENDING,1.7,23.7432,75.4359,Village_708,Ratlam,Madhya Pradesh
MP_RAT_002,Nita Majhi,PENDING,1.3,23.636,74.9935,Village_109,Ratlam,Madhya Pradesh
MP_RAT_003,Jayant Nayak,APPROVED,0.7,23.81,75.0741,Village_733,Ratlam,Madhya Pradesh
MP_RAT_004,Kiran Bhil,PENDING,3.0,23.409,74.785,Village_171,Ratlam,Madhya Pradesh
MP_RAT_005,Sumita Naik,PENDING,2.1,23.5913,75.0408,Village_240,Ratlam,Madhya Pradesh
MP_RAT_006,Lakshmi Oraon,PENDING,1.8,23.5851,75.4687,Village_759,Ratlam,Madhya Pradesh
MP_RAT_007,Babulal Ekka,APPROVED,2.9,23.4376,75.1022,Village_783,Ratlam,Madhya Pradesh
MP_RAT_008,Devi Meena,PENDING,2.8,23.4479,74.7562,Village_855,Ratlam,Madhya Pradesh
MP_RAT_009,Dinesh Sahariya,PENDING,2.7,23.4876,74.8934,Village_441,Ratlam,Madhya Pradesh
MP_RAT_010,Shyam Kharia,APPROVED,1.9,23.6958,75.1434,Village_427,Ratlam,Madhya Pradesh
MP_RAT_011,Raja Meena,PENDING,2.5,23.838,75.4787,Village_935,Ratlam,Madhya Pradesh
MP_RAT_012,Lukra Baiga,PENDING,1.0,23.2701,75.0771,Village_461,Ratlam,Madhya Pradesh
MP_RAT_013,Sumita Nayak,PENDING,3.0,23.2267,75.0383,Village_550,Ratlam,Madhya Pradesh
MP_RAT_014,Dinesh Korku,APPROVED,0.8,23.3409,74.9415,Village_244,Ratlam,Madhya Pradesh
MP_RAT_015,Rita Meena,PENDING,1.8,23.4202,75.0877,Village_779,Ratlam,Madhya Pradesh
MP_RAT_016,Sita Bhil,APPROVED,1.3,23.7267,74.9349,Village_251,Ratlam,Madhya Pradesh
MP_RAT_017,Meena Debbarma,APPROVED,1.1,23.5628,75.2633,Village_137,Ratlam,Madhya Pradesh
MP_RAT_018,Kalia Munda,APPROVED,1.8,23.5698,75.1595,Village_704,Ratlam,Madhya Pradesh
MP_BHO_001,Santi Meena,APPROVED,1.9,23.7171,77.5203,Village_796,Bhopal,Madhya Pradesh
MP_BHO_002,Laxman Gond,APPROVED,0.6,23.3682,77.2443,Village_842,Bhopal,Madhya Pradesh
MP_BHO_003,Devi Birhor,PENDING,2.7,23.4919,77.4574,Village_976,Bhopal,Madhya Pradesh
MP_BHO_004,Bikash Bai,PENDING,2.7,23.3146,77.2462,Village_949,Bhopal,Madhya Pradesh
MP_BHO_005,Rinku Gond,PENDING,1.3,23.8404,77.3745,Village_402,Bhopal,Madhya Pradesh
MP_BHO_006,Santosh Bhil,PENDING,1.4,23.2559,77.2408,Village_326,Bhopal,Madhya Pradesh
MP_BHO_007,Sanjay Bai,APPROVED,0.6,23.653,77.5042,Village_308,Bhopal,Madhya Pradesh
MP_BHO_008,Prakash Naik,APPROVED,0.8,23.3072,77.4465,Village_891,Bhopal,Madhya Pradesh
MP_BHO_009,Sabita Bhil,APPROVED,2.3,23.3007,77.35,Village_800,Bhopal,Madhya Pradesh
MP_BHO_010,Babulal Birhor,APPROVED,0.8,23.3174,77.34,Village_374,Bhopal,Madhya Pradesh
MP_BHO_011,Soma Singh,PENDING,0.8,23.174,77.4678,Village_291,Bhopal,Madhya Pradesh
MP_BHO_012,Lukra Ho,APPROVED,2.7,23.3842,77.5427,Village_714,Bhopal,Madhya Pradesh
MP_BHO_013,Kumari Lambada,APPROVED,1.6,23.3957,77.5354,Village_199,Bhopal,Madhya Pradesh
MP_BHO_014,Jiten Nayak,PENDING,0.7,23.5562,77.3237,Village_686,Bhopal,Madhya Pradesh
MP_BHO_015,Sonali Majhi,APPROVED,1.4,23.3951,77.3702,Village_521,Bhopal,Madhya Pradesh
MP_BHO_016,Pushpa Bhil,PENDING,3.0,23.6566,77.4762,Village_828,Bhopal,Madhya Pradesh
MP_BHO_017,Kamalamma Munda,PENDING,1.3,23.2335,77.2569,Village_128,Bhopal,Madhya Pradesh
MP_BHO_018,Savitri Koya,APPROVED,0.8,23.3605,77.3325,Village_523,Bhopal,Madhya Pradesh
MP_BHO_019,Manoj Ekka,PENDING,2.8,23.3639,77.5226,Village_978,Bhopal,Madhya Pradesh
MP_UJJ_001,Rakhi Sahariya,PENDING,2.0,23.1344,75.3154,Village_742,Ujjain,Madhya Pradesh
MP_UJJ_002,Savitri Kondh,APPROVED,2.0,23.2417,75.9751,Village_316,Ujjain,Madhya Pradesh
MP_UJJ_003,Radhika Bhil,APPROVED,2.2,23.6257,75.721,Village_975,Ujjain,Madhya Pradesh
MP_UJJ_004,Krishna Meena,APPROVED,2.8,23.1754,75.8761,Village_430,Ujjain,Madhya Pradesh
MP_UJJ_005,Prakash Singh,APPROVED,3.0,23.4751,75.3177,Village_796,Ujjain,Madhya Pradesh
MP_UJJ_006,Mallesh Birhor,PENDING,1.9,23.409,76.0275,Village_302,Ujjain,Madhya Pradesh
MP_UJJ_007,Arjun Kharia,APPROVED,1.7,23.3589,75.4952,Village_314,Ujjain,Madhya Pradesh
MP_UJJ_008,Manoj Oraon,PENDING,1.1,23.1059,75.6009,Village_135,Ujjain,Madhya Pradesh
MP_UJJ_009,Dinesh Bhil,APPROVED,1.3,23.3282,75.217,Village_571,Ujjain,Madhya Pradesh
MP_UJJ_010,Ram Gond,APPROVED,0.7,23.4582,75.6346,Village_570,Ujjain,Madhya Pradesh
MP_UJJ_011,Santi Meena,APPROVED,1.0,23.4097,75.8795,Village_683,Ujjain,Madhya Pradesh
MP_UJJ_012,Shanti Kondh,PENDING,0.5,22.9862,75.4068,Village_863,Ujjain,Madhya Pradesh
MP_UJJ_013,Sunitha Nayak,PENDING,1.5,23.5415,75.5547,Village_586,Ujjain,Madhya Pradesh
MP_UJJ_014,Jayant Kondh,PENDING,2.6,23.3886,75.9536,Village_846,Ujjain,Madhya Pradesh
MP_UJJ_015,Arjun Pradhan,APPROVED,0.9,23.3424,75.851,Village_491,Ujjain,Madhya Pradesh
MP_UJJ_016,Reena Gond,PENDING,1.9,23.1496,75.802,Village_402,Ujjain,Madhya Pradesh
MP_UJJ_017,Dinesh Pradhan,APPROVED,0.6,23.1154,75.7258,Village_711,Ujjain,Madhya Pradesh
MP_UJJ_018,Kumari Sahariya,PENDING,2.2,23.0465,75.8168,Village_407,Ujjain,Madhya Pradesh
MP_UJJ_019,Durga Naik,PENDING,0.8,23.4719,75.7244,Village_459,Ujjain,Madhya Pradesh
MP_UJJ_020,Shanti Ho,PENDING,2.3,23.575,75.819,Village_939,Ujjain,Madhya Pradesh
MP_RAI_001,Biru Santhal,APPROVED,2.3,23.6405,78.3284,Village_783,Raisen,Madhya Pradesh
MP_RAI_002,Lopa Ho,APPROVED,2.1,23.1556,78.656,Village_247,Raisen,Madhya Pradesh
MP_RAI_003,Ram Oraon,APPROVED,1.6,23.2487,78.3988,Village_113,Raisen,Madhya Pradesh
MP_RAI_004,Nita Bhil,PENDING,1.2,22.9554,78.3469,Village_555,Raisen,Madhya Pradesh
MP_RAI_005,Gopal Kondh,PENDING,2.2,23.2753,77.5975,Village_283,Raisen,Madhya Pradesh
MP_RAI_006,Bhagwan Nayak,PENDING,2.8,23.0356,77.7562,Village_407,Raisen,Madhya Pradesh
MP_RAI_007,Savitri Ho,PENDING,2.1,23.2107,77.7486,Village_198,Raisen,Madhya Pradesh
MP_RAI_008,Ramkali Naik,APPROVED,1.3,22.9879,77.778,Village_587,Raisen,Madhya Pradesh
MP_RAI_009,Sumita Koya,PENDING,1.3,23.042,77.6634,Village_420,Raisen,Madhya Pradesh
MP_RAI_010,Pratap Santhal,APPROVED,2.7,22.9525,77.5752,Village_650,Raisen,Madhya Pradesh
MP_SEH_001,Chandan Oraon,PENDING,1.7,23.437,77.2067,Village_466,Sehore,Madhya Pradesh
MP_SEH_002,Devraj Singh,PENDING,1.1,22.9551,77.115,Village_492,Sehore,Madhya Pradesh
MP_SEH_003,Chotu Munda,PENDING,1.4,22.5618,77.3173,Village_912,Sehore,Madhya Pradesh
MP_SEH_004,Santosh Singh,PENDING,1.7,23.0888,76.5956,Village_748,Sehore,Madhya Pradesh
MP_SEH_005,Pothuraju Pradhan,APPROVED,1.3,23.4108,77.1919,Village_768,Sehore,Madhya Pradesh
MP_SEH_006,Radha Ekka,APPROVED,1.9,22.9126,77.0618,Village_186,Sehore,Madhya Pradesh
MP_SEH_007,Lali Sahariya,APPROVED,2.4,22.7896,77.4157,Village_169,Sehore,Madhya Pradesh
MP_SEH_008,Reena Meena,PENDING,1.3,22.8219,77.0995,Village_914,Sehore,Madhya Pradesh
MP_SEH_009,Gopal Kondh,PENDING,2.2,22.8381,77.4965,Village_905,Sehore,Madhya Pradesh
MP_SEH_010,Rupali Oraon,PENDING,1.9,22.7714,77.2672,Village_137,Sehore,Madhya Pradesh
MP_SEH_011,Mohan Majhi,PENDING,1.6,23.3478,77.0648,Village_427,Sehore,Madhya Pradesh
MP_SEH_012,Dinesh Lambada,PENDING,2.7,23.1639,77.0549,Village_332,Sehore,Madhya Pradesh
MP_SEH_013,Reang Debbarma,APPROVED,1.6,23.5686,77.1904,Village_209,Sehore,Madhya Pradesh
MP_SEH_014,Reang Bhil,APPROVED,2.4,22.8184,76.5827,Village_221,Sehore,Madhya Pradesh
MP_SEH_015,Kishore Majhi,APPROVED,2.5,22.7221,77.5787,Village_671,Sehore,Madhya Pradesh
MP_SEH_016,Subhash Korku,PENDING,2.9,22.8185,77.5703,Village_922,Sehore,Madhya Pradesh
MP_SEH_017,Santi Kondh,APPROVED,2.9,22.7724,77.3811,Village_993,Sehore,Madhya Pradesh
MP_SEH_018,Debu Birhor,APPROVED,0.7,23.0253,76.5218,Village_632,Sehore,Madhya Pradesh
MP_SEH_019,Raghu Gond,APPROVED,1.1,22.6231,77.4079,Village_354,Sehore,Madhya Pradesh
MP_JAB_001,Rita Kharia,PENDING,2.7,23.541,80.1664,Village_199,Jabalpur,Madhya Pradesh
MP_JAB_002,Sunitha Bai,PENDING,1.9,23.1307,80.0331,Village_164,Jabalpur,Madhya Pradesh
MP_JAB_003,Santi Majhi,APPROVED,2.5,23.3114,80.1012,Village_637,Jabalpur,Madhya Pradesh
MP_JAB_004,Santi Pradhan,APPROVED,1.6,23.2351,79.9407,Village_388,Jabalpur,Madhya Pradesh
MP_JAB_005,Soma Pradhan,PENDING,1.7,23.3009,79.7509,Village_476,Jabalpur,Madhya Pradesh
MP_JAB_006,Jiten Naik,PENDING,2.3,23.408,79.8956,Village_331,Jabalpur,Madhya Pradesh
MP_JAB_007,Manisha Lambada,PENDING,2.3,22.9401,79.7305,Village_671,Jabalpur,Madhya Pradesh
MP_JAB_008,Anji Ho,APPROVED,2.5,23.2475,80.3148,Village_789,Jabalpur,Madhya Pradesh
MP_JAB_009,Subal Nayak,PENDING,2.8,23.2395,79.8144,Village_955,Jabalpur,Madhya Pradesh
MP_JAB_010,Roshan Baiga,PENDING,0.9,23.1504,79.9171,Village_432,Jabalpur,Madhya Pradesh
MP_JAB_011,Meena Bhil,PENDING,1.6,23.2068,80.2929,Village_128,Jabalpur,Madhya Pradesh
MP_DEW_001,Lopa Debbarma,PENDING,2.5,22.8851,76.2455,Village_668,Dewas,Madhya Pradesh
MP_DEW_002,Gita Korku,APPROVED,1.5,22.8533,76.8794,Village_671,Dewas,Madhya Pradesh
MP_DEW_003,Akash Naik,PENDING,1.0,22.7546,76.3249,Village_654,Dewas,Madhya Pradesh
MP_DEW_004,Reena Birhor,APPROVED,1.8,22.512,76.1707,Village_473,Dewas,Madhya Pradesh
MP_DEW_005,Pinki Nayak,PENDING,1.9,22.4016,76.3144,Village_240,Dewas,Madhya Pradesh
MP_DEW_006,Veera Kondh,PENDING,0.9,22.4724,76.74,Village_961,Dewas,Madhya Pradesh
MP_DEW_007,Sarla Oraon,APPROVED,1.3,22.5287,76.2813,Village_510,Dewas,Madhya Pradesh
MP_DEW_008,Ramkali Lambada,APPROVED,1.6,22.3413,76.7383,Village_117,Dewas,Madhya Pradesh
MP_DEW_009,Ramesh Korku,PENDING,1.8,22.532,76.1337,Village_437,Dewas,Madhya Pradesh
MP_DEW_010,Raja Kharia,PENDING,1.9,22.6887,77.0199,Village_362,Dewas,Madhya Pradesh
MP_DEW_011,Linga Sahariya,APPROVED,0.9,22.905,76.3955,Village_586,Dewas,Madhya Pradesh
MP_DEW_012,Akash Debbarma,PENDING,1.3,23.009,76.1578,Village_430,Dewas,Madhya Pradesh
MP_DEW_013,Lopa Singh,APPROVED,0.9,22.8378,76.125,Village_995,Dewas,Madhya Pradesh
MP_DEW_014,Reang Majhi,PENDING,2.2,22.4008,76.6699,Village_877,Dewas,Madhya Pradesh
MP_DEW_015,Soni Kharia,APPROVED,2.1,22.5726,76.1991,Village_242,Dewas,Madhya Pradesh
MP_ANU_001,Raghu Naik,APPROVED,1.5,22.7928,81.4819,Village_623,Anuppur,Madhya Pradesh
MP_ANU_002,Sanjay Kondh,APPROVED,2.8,22.941,81.2971,Village_264,Anuppur,Madhya Pradesh
MP_ANU_003,Jiten Nayak,APPROVED,2.4,22.9359,81.2404,Village_211,Anuppur,Madhya Pradesh
MP_ANU_004,Chandan Santhal,APPROVED,2.2,22.7275,81.7139,Village_550,Anuppur,Madhya Pradesh
MP_ANU_005,Manisha Birhor,APPROVED,2.2,22.8488,81.7227,Village_702,Anuppur,Madhya Pradesh
MP_ANU_006,Lakshmi Naik,PENDING,2.2,23.2777,82.0588,Village_337,Anuppur,Madhya Pradesh
MP_ANU_007,Rupali Oraon,PENDING,0.8,22.9558,81.408,Village_645,Anuppur,Madhya Pradesh
MP_ANU_008,Narayan Singh,APPROVED,0.7,22.8519,81.5104,Village_813,Anuppur,Madhya Pradesh
MP_ANU_009,Laxman Korku,APPROVED,2.6,23.4137,81.9871,Village_370,Anuppur,Madhya Pradesh
MP_ANU_010,Reang Ho,PENDING,2.5,22.9109,81.7334,Village_603,Anuppur,Madhya Pradesh
MP_ANU_011,Radha Bhil,APPROVED,2.0,23.0248,81.7422,Village_855,Anuppur,Madhya Pradesh
MP_JHA_001,Kamli Singh,APPROVED,2.8,22.9893,74.4919,Village_883,Jhabua,Madhya Pradesh
MP_JHA_002,Manisha Nayak,APPROVED,2.3,22.9708,74.4619,Village_706,Jhabua,Madhya Pradesh
MP_JHA_003,Pinki Bhil,APPROVED,2.6,22.9737,74.7861,Village_404,Jhabua,Madhya Pradesh
MP_JHA_004,Prakash Pradhan,APPROVED,2.5,22.5677,74.6278,Village_432,Jhabua,Madhya Pradesh
MP_JHA_005,Pratap Kondh,PENDING,2.2,23.1421,74.7701,Village_848,Jhabua,Madhya Pradesh
MP_JHA_006,Mohan Bai,PENDING,1.1,22.7799,74.7802,Village_647,Jhabua,Madhya Pradesh
MP_JHA_007,Roshan Bai,APPROVED,2.4,23.0142,74.3633,Village_136,Jhabua,Madhya Pradesh
MP_JHA_008,Meera Kharia,APPROVED,2.5,23.0088,74.8739,Village_629,Jhabua,Madhya Pradesh
MP_JHA_009,Pushpa Debbarma,PENDING,2.9,23.0716,74.5411,Village_976,Jhabua,Madhya Pradesh
MP_JHA_010,Ajay Kharia,APPROVED,2.5,22.6603,74.4692,Village_795,Jhabua,Madhya Pradesh
MP_JHA_011,Raghu Kondh,APPROVED,1.0,22.9123,74.4961,Village_216,Jhabua,Madhya Pradesh
MP_JHA_012,Mohan Gond,PENDING,2.2,22.7803,74.7946,Village_975,Jhabua,Madhya Pradesh
MP_JHA_013,Raju Sahariya,PENDING,2.6,22.8556,74.5472,Village_326,Jhabua,Madhya Pradesh
MP_JHA_014,Chandan Gond,PENDING,1.3,22.8435,74.7179,Village_192,Jhabua,Madhya Pradesh
MP_JHA_015,Santosh Gond,APPROVED,1.1,23.0664,74.9966,Village_423,Jhabua,Madhya Pradesh
MP_DIN_001,Sarla Meena,PENDING,0.9,22.95,81.0467,Village_455,Dindori,Madhya Pradesh
MP_DIN_002,Saroja Koya,PENDING,1.4,23.2099,80.968,Village_270,Dindori,Madhya Pradesh
MP_DIN_003,Shanti Lambada,APPROVED,3.0,23.0152,81.12,Village_804,Dindori,Madhya Pradesh
MP_DIN_004,Radhika Baiga,APPROVED,1.4,23.1447,80.7574,Village_101,Dindori,Madhya Pradesh
MP_DIN_005,Sabita Ho,PENDING,0.7,22.9939,80.6615,Village_438,Dindori,Madhya Pradesh
MP_DIN_006,Dinesh Naik,APPROVED,1.4,22.5662,80.9907,Village_995,Dindori,Madhya Pradesh
MP_DIN_007,Rakhi Naik,PENDING,2.3,22.8324,81.1395,Village_960,Dindori,Madhya Pradesh
MP_DIN_008,Sarita Lambada,APPROVED,1.9,22.921,80.7833,Village_491,Dindori,Madhya Pradesh
MP_DIN_009,Chotu Korku,APPROVED,1.8,23.2093,80.7562,Village_561,Dindori,Madhya Pradesh
MP_DIN_010,Dinesh Pradhan,APPROVED,2.8,22.5074,81.4274,Village_381,Dindori,Madhya Pradesh
MP_DIN_011,Anji Oraon,PENDING,0.7,22.7584,81.0027,Village_164,Dindori,Madhya Pradesh
MP_DIN_012,Bikash Santhal,PENDING,2.9,22.8598,81.072,Village_129,Dindori,Madhya Pradesh
MP_NAR_001,Devanna Kharia,PENDING,2.1,22.7213,78.8988,Village_692,Narsimhapur,Madhya Pradesh
MP_NAR_002,Saroja Kondh,PENDING,1.2,23.1797,78.8804,Village_277,Narsimhapur,Madhya Pradesh
MP_NAR_003,Saroja Nayak,APPROVED,1.4,22.6617,79.3615,Village_514,Narsimhapur,Madhya Pradesh
MP_NAR_004,Chotu Majhi,PENDING,1.8,22.8875,78.8517,Village_484,Narsimhapur,Madhya Pradesh
MP_NAR_005,Kamini Oraon,PENDING,1.8,23.1356,79.0476,Village_225,Narsimhapur,Madhya Pradesh
MP_NAR_006,Sita Oraon,PENDING,0.8,22.7084,78.9584,Village_535,Narsimhapur,Madhya Pradesh
MP_NAR_007,Rupali Sahariya,PENDING,0.8,23.1023,79.5532,Village_996,Narsimhapur,Madhya Pradesh
MP_NAR_008,Sita Baiga,PENDING,2.3,22.8066,79.4714,Village_183,Narsimhapur,Madhya Pradesh
MP_NAR_009,Mallaiah Debbarma,APPROVED,0.6,22.9851,79.3447,Village_691,Narsimhapur,Madhya Pradesh
MP_NAR_010,Sabita Nayak,APPROVED,2.2,22.8675,79.5931,Village_653,Narsimhapur,Madhya Pradesh
MP_NAR_011,Asha Lambada,APPROVED,2.6,22.8344,78.802,Village_198,Narsimhapur,Madhya Pradesh
MP_NAR_012,Subhash Munda,PENDING,2.1,22.874,78.7608,Village_236,Narsimhapur,Madhya Pradesh
MP_NAR_013,Amar Lambada,PENDING,2.9,22.9924,78.4668,Village_758,Narsimhapur,Madhya Pradesh
MP_NAR_014,Chandan Ekka,APPROVED,2.4,23.0577,79.0908,Village_725,Narsimhapur,Madhya Pradesh
MP_NAR_015,Sunil Baiga,PENDING,1.1,23.0431,79.5608,Village_347,Narsimhapur,Madhya Pradesh
MP_NAR_016,Raja Pradhan,PENDING,1.9,23.0777,79.492,Village_155,Narsimhapur,Madhya Pradesh
MP_NAR_017,Bikash Kondh,PENDING,0.7,22.8131,79.3548,Village_117,Narsimhapur,Madhya Pradesh
MP_NAR_018,Veera Munda,PENDING,1.3,22.8805,78.9872,Village_826,Narsimhapur,Madhya Pradesh
MP_NAR_019,Chotu Pradhan,PENDING,1.9,22.9896,78.7192,Village_578,Narsimhapur,Madhya Pradesh
MP_NAR_020,Devanna Singh,PENDING,2.2,23.1393,78.8938,Village_458,Narsimhapur,Madhya Pradesh
MP_DHA_001,Ramkali Kondh,PENDING,1.8,22.4971,74.7168,Village_303,Dhar,Madhya Pradesh
MP_DHA_002,Biru Majhi,PENDING,2.7,22.873,75.0779,Village_493,Dhar,Madhya Pradesh
MP_DHA_003,Biru Nayak,APPROVED,2.6,22.3028,74.8311,Village_970,Dhar,Madhya Pradesh
MP_DHA_004,Reang Kondh,APPROVED,1.1,23.0244,75.0551,Village_562,Dhar,Madhya Pradesh
MP_DHA_005,Meena Koya,PENDING,1.3,22.4841,74.8932,Village_394,Dhar,Madhya Pradesh
MP_DHA_006,Arjun Bhil,APPROVED,2.0,22.1535,74.6486,Village_181,Dhar,Madhya Pradesh
MP_DHA_007,Rupali Debbarma,APPROVED,2.2,23.0913,75.1401,Village_121,Dhar,Madhya Pradesh
MP_DHA_008,Devanna Korku,PENDING,0.6,22.7675,75.482,Village_337,Dhar,Madhya Pradesh
MP_DHA_009,Reang Debbarma,APPROVED,2.6,22.3453,74.9397,Village_217,Dhar,Madhya Pradesh
MP_DHA_010,Kumari Baiga,PENDING,2.8,22.2105,75.1697,Village_494,Dhar,Madhya Pradesh
MP_DHA_011,Santi Lambada,PENDING,2.9,22.2968,74.7624,Village_312,Dhar,Madhya Pradesh
MP_DHA_012,Reang Debbarma,PENDING,2.7,22.5478,75.5933,Village_405,Dhar,Madhya Pradesh
MP_DHA_013,Meera Majhi,APPROVED,2.0,22.3667,74.8479,Village_993,Dhar,Madhya Pradesh
MP_DHA_014,Sanjay Debbarma,APPROVED,1.1,22.7696,75.0854,Village_666,Dhar,Madhya Pradesh
MP_DHA_015,Soni Ho,PENDING,2.7,22.4118,74.7178,Village_848,Dhar,Madhya Pradesh
MP_IND_001,Dinesh Sahariya,PENDING,2.3,22.7118,75.6141,Village_659,Indore,Madhya Pradesh
MP_IND_002,Biru Pradhan,APPROVED,2.2,22.7883,75.6895,Village_700,Indore,Madhya Pradesh
MP_IND_003,Ajay Kondh,APPROVED,1.4,22.6344,76.1192,Village_935,Indore,Madhya Pradesh
MP_IND_004,Chotu Bai,APPROVED,2.4,22.5539,76.0562,Village_512,Indore,Madhya Pradesh
MP_IND_005,Raju Ekka,PENDING,2.1,22.8367,75.8322,Village_668,Indore,Madhya Pradesh
MP_IND_006,Soni Pradhan,PENDING,0.9,22.9886,75.7581,Village_342,Indore,Madhya Pradesh
MP_IND_007,Kamini Korku,PENDING,1.0,22.6341,75.8959,Village_622,Indore,Madhya Pradesh
MP_IND_008,Savitri Sahariya,PENDING,2.2,22.5846,75.8044,Village_452,Indore,Madhya Pradesh
MP_IND_009,Kumari Koya,PENDING,1.4,22.6525,75.9791,Village_375,Indore,Madhya Pradesh
MP_IND_010,Raju Baiga,PENDING,2.7,22.5094,76.0146,Village_399,Indore,Madhya Pradesh
MP_IND_011,Rathnam Majhi,APPROVED,1.4,23.0101,75.6457,Village_712,Indore,Madhya Pradesh
MP_IND_012,Sarla Meena,PENDING,2.4,22.7291,75.7328,Village_929,Indore,Madhya Pradesh
MP_IND_013,Kamalamma Koya,APPROVED,1.9,22.8888,75.6754,Village_162,Indore,Madhya Pradesh
